date,co,no,no2,o3,so2,pm2_5,pm10,nh3,pm2_5_7day_avg,pm2_5_30day_avg,year,month
2022-10-11 21:00:00,11001.59,194.91,109.67,0.0,169.75,866.44,1045.89,93.22,811.1171428571428,325.5866666666667,2022,10
2022-10-11 22:00:00,7797.24,110.86,85.68,0.0,77.25,638.79,731.44,28.37,827.8957142857141,343.40066666666667,2022,10
2022-10-11 23:00:00,5981.45,67.95,69.23,0.0,49.11,501.29,555.16,16.47,806.9399999999999,356.4616666666667,2022,10
2022-10-12 00:00:00,5126.95,56.77,58.95,0.0,49.59,442.39,480.37,17.99,751.76,367.46900000000005,2022,10
2022-10-12 01:00:00,5073.55,67.95,52.78,0.0,62.94,433.8,468.95,25.84,680.2785714285714,378.45166666666665,2022,10
2022-10-12 02:00:00,5767.82,101.92,49.35,0.01,75.34,452.49,499.74,32.42,609.9214285714286,390.39666666666665,2022,10
2022-10-12 03:00:00,6195.07,128.75,50.72,0.08,79.15,432.41,489.47,30.15,538.2299999999999,402.0493333333333,2022,10
2022-10-12 04:00:00,2777.1,29.95,78.83,7.51,118.26,231.59,261.71,9.25,447.53714285714284,407.23766666666666,2022,10
2022-10-12 05:00:00,2403.26,20.34,77.46,32.9,122.07,221.95,254.88,8.11,387.9885714285714,412.0366666666667,2022,10
2022-10-12 06:00:00,2136.23,12.74,65.8,83.68,115.39,232.15,268.28,6.65,349.53999999999996,416.9266666666667,2022,10
2022-10-12 07:00:00,1321.79,4.53,32.9,161.65,63.9,164.54,188.47,4.81,309.8471428571428,419.1073333333333,2022,10
2022-10-12 08:00:00,1094.82,2.37,23.99,205.99,51.02,146.49,164.81,5.13,268.8028571428571,419.81233333333336,2022,10
2022-10-12 09:00:00,1094.82,2.01,25.7,231.74,55.31,151.28,168.43,6.02,225.77285714285708,419.894,2022,10
2022-10-12 10:00:00,1522.06,2.96,45.93,214.58,64.85,176.49,200.43,11.27,189.21285714285708,420.89733333333334,2022,10
2022-10-12 11:00:00,2216.34,3.63,79.51,160.22,71.53,206.23,242.3,18.49,185.58999999999995,422.6073333333334,2022,10
2022-10-12 12:00:00,2830.51,1.72,117.9,90.12,71.53,219.27,265.59,23.56,185.2071428571428,424.36199999999997,2022,10
2022-10-12 13:00:00,3337.86,0.12,141.2,31.83,69.62,233.6,291.55,26.85,185.41428571428565,426.728,2022,10
2022-10-12 14:00:00,3631.59,3.24,134.35,5.54,66.76,252.05,323.03,27.11,197.9157142857142,429.5376666666667,2022,10
2022-10-12 15:00:00,3631.59,7.71,111.04,1.2,60.08,256.42,332.99,23.81,213.61999999999992,431.2696666666667,2022,10
2022-10-12 16:00:00,3471.37,8.49,94.59,0.87,54.36,258.85,334.5,20.27,228.98714285714277,430.75,2022,10
2022-10-12 17:00:00,3284.45,7.04,83.63,1.22,49.59,252.78,323.78,18.24,239.88571428571422,427.898,2022,10
2022-10-12 18:00:00,2803.8,4.41,73.34,2.53,40.53,218.18,277.56,13.81,241.59285714285707,422.806,2022,10
2022-10-12 19:00:00,2269.74,3.16,61.69,3.0,29.33,177.68,222.19,8.61,235.6514285714285,414.97633333333334,2022,10
2022-10-12 20:00:00,2136.23,5.42,52.09,1.03,25.99,168.13,208.97,7.41,226.2985714285714,404.889,2022,10
2022-10-12 21:00:00,2162.93,8.83,44.55,0.25,26.94,169.63,210.98,8.23,214.52428571428567,393.16533333333336,2022,10
2022-10-12 22:00:00,2349.85,15.42,36.67,0.03,28.13,182.98,229.5,9.37,204.03285714285707,377.66533333333336,2022,10
2022-10-12 23:00:00,2590.18,25.03,29.82,0.0,28.37,201.18,252.43,9.37,195.79428571428568,356.7496666666667,2022,10
2022-10-13 00:00:00,2803.8,37.1,25.02,0.0,29.56,216.39,270.97,9.88,190.5957142857142,332.8236666666667,2022,10
2022-10-13 01:00:00,3578.19,65.27,23.99,0.0,38.15,258.46,325.22,14.57,196.34999999999994,309.93933333333337,2022,10
2022-10-13 02:00:00,5500.79,134.11,27.42,0.16,55.79,356.99,456.41,23.05,221.96571428571423,290.6973333333334,2022,10
2022-10-13 03:00:00,6942.75,193.12,40.44,1.68,64.85,413.43,532.47,27.87,257.0085714285714,275.597,2022,10
2022-10-13 04:00:00,2803.8,29.06,79.51,46.49,74.39,209.23,251.83,22.04,262.6657142857142,261.2783333333333,2022,10
2022-10-13 05:00:00,2563.48,14.75,71.97,103.0,80.11,220.32,261.05,24.07,267.99999999999994,251.91266666666664,2022,10
2022-10-13 06:00:00,2243.04,7.26,56.21,180.24,82.02,231.57,269.47,22.55,272.3414285714285,244.88533333333334,2022,10
2022-10-13 07:00:00,1068.12,2.63,22.28,185.97,46.25,105.16,122.37,12.16,256.4514285714285,233.93066666666667,2022,10
2022-10-13 08:00:00,814.44,1.98,16.45,173.09,32.9,70.6,82.6,9.75,229.61428571428564,221.20100000000002,2022,10
2022-10-13 09:00:00,781.06,1.96,17.65,163.08,31.95,64.51,75.61,9.88,187.8314285714285,208.93766666666667,2022,10
2022-10-13 10:00:00,1108.17,3.55,33.59,137.33,39.1,78.66,95.65,14.44,140.00714285714278,203.84,2022,10
2022-10-13 11:00:00,1655.58,4.69,60.32,103.0,47.21,106.12,133.74,20.27,125.2771428571428,199.979,2022,10
2022-10-13 12:00:00,2162.93,2.21,91.85,58.65,51.02,130.75,167.39,25.08,112.4814285714285,196.59900000000002,2022,10
2022-10-13 13:00:00,2590.18,0.18,109.67,23.6,54.84,157.73,204.78,31.41,101.93285714285707,196.37199999999999,2022,10
2022-10-13 14:00:00,2777.1,0.44,102.82,15.2,56.27,182.11,240.52,37.49,112.92571428571421,197.5593333333333,2022,10
2022-10-13 15:00:00,2777.1,0.31,89.11,16.81,53.41,194.46,259.11,39.52,130.61999999999995,198.99866666666668,2022,10
2022-10-13 16:00:00,2696.99,0.21,79.51,18.06,50.54,199.98,265.68,38.5,149.97285714285707,199.78166666666667,2022,10
2022-10-13 17:00:00,2670.29,0.37,74.71,15.02,47.68,201.7,267.22,35.46,167.54999999999993,199.63066666666666,2022,10
2022-10-13 18:00:00,2376.56,0.41,67.86,14.13,39.58,183.75,241.7,27.87,178.63999999999993,198.44666666666666,2022,10
2022-10-13 19:00:00,1922.61,0.17,56.21,17.7,29.8,154.85,199.53,19.25,182.08285714285708,195.8216666666667,2022,10
2022-10-13 20:00:00,1708.98,0.12,47.3,18.6,26.46,145.15,183.88,15.45,180.28571428571422,192.25833333333333,2022,10
2022-10-13 21:00:00,1642.23,0.15,42.84,16.81,25.99,145.21,182.43,13.3,175.01428571428565,188.55133333333333,2022,10
2022-10-13 22:00:00,1642.23,0.32,40.44,13.05,26.23,149.95,187.86,11.78,168.6557142857142,184.9213333333333,2022,10
2022-10-13 23:00:00,1668.93,0.96,40.44,7.69,26.46,156.5,195.0,10.39,162.44428571428563,181.712,2022,10
2022-10-14 00:00:00,1762.39,3.97,41.47,2.37,27.89,165.38,205.39,10.01,157.25571428571422,179.95199999999997,2022,10
2022-10-14 01:00:00,2189.64,16.09,43.53,0.18,35.29,190.54,238.0,13.3,158.22571428571422,180.38066666666666,2022,10
2022-10-14 02:00:00,3177.64,46.94,47.3,0.51,49.59,244.76,311.66,21.28,171.06999999999994,182.935,2022,10
2022-10-14 03:00:00,3952.03,71.53,59.63,5.36,61.99,287.22,366.93,26.85,191.3657142857142,186.85466666666667,2022,10
2022-10-14 04:00:00,3124.24,27.49,83.63,45.78,77.25,260.64,325.69,26.35,207.85571428571419,189.4433333333333,2022,10
2022-10-14 05:00:00,2777.1,13.52,75.4,108.72,83.92,269.01,332.43,27.61,224.86428571428567,191.70433333333332,2022,10
2022-10-14 06:00:00,2376.56,6.54,56.21,188.83,82.02,274.91,336.01,25.08,241.77999999999994,193.655,2022,10
2022-10-14 07:00:00,1041.41,2.07,20.05,205.99,46.73,136.77,173.21,12.92,237.69285714285706,189.59866666666667,2022,10
2022-10-14 08:00:00,827.79,1.69,15.77,191.69,36.24,105.81,136.54,11.15,225.58857142857138,181.226,2022,10
2022-10-14 09:00:00,821.11,1.73,17.31,181.67,35.76,101.41,130.74,11.27,205.10999999999993,170.8253333333333,2022,10
2022-10-14 10:00:00,1268.39,3.63,38.39,148.77,43.87,120.97,157.16,16.47,181.35999999999993,167.88333333333333,2022,10
2022-10-14 11:00:00,2002.72,5.53,74.03,98.71,52.93,152.68,200.52,23.05,165.9371428571428,165.62866666666667,2022,10
2022-10-14 12:00:00,2670.29,3.91,115.16,38.62,57.7,177.37,234.05,28.63,152.84571428571422,163.822,2022,10
2022-10-14 13:00:00,3204.35,7.49,131.61,2.37,61.99,202.08,268.2,35.46,142.4414285714285,167.05266666666665,2022,10
2022-10-14 14:00:00,3391.27,9.72,116.53,0.8,62.94,222.51,297.7,41.04,154.6899999999999,172.11633333333333,2022,10
2022-10-14 15:00:00,3231.05,4.47,101.45,3.49,59.13,230.56,309.12,43.57,172.5114285714285,177.65133333333333,2022,10
2022-10-14 16:00:00,3097.53,1.51,89.11,7.78,55.31,234.24,312.45,43.57,191.48714285714277,182.83733333333336,2022,10
2022-10-14 17:00:00,3044.13,1.84,83.63,6.53,51.5,239.1,316.03,42.56,208.36285714285708,187.26999999999998,2022,10
2022-10-14 18:00:00,2777.1,2.26,76.77,5.1,42.44,222.42,290.73,33.94,218.32571428571424,190.32566666666665,2022,10
2022-10-14 19:00:00,2189.64,0.74,63.06,10.73,30.28,186.66,238.67,21.79,219.65285714285707,191.29,2022,10
2022-10-14 20:00:00,1735.69,0.03,45.24,24.32,23.13,161.93,203.57,15.71,213.9171428571428,190.61733333333333,2022,10
2022-10-14 21:00:00,1508.71,0.01,35.3,31.47,21.22,152.83,190.75,13.05,203.96285714285708,189.22966666666667,2022,10
2022-10-14 22:00:00,1428.6,0.01,31.53,30.76,20.5,150.93,187.91,11.4,192.58714285714277,187.59466666666668,2022,10
2022-10-14 23:00:00,1428.6,0.04,31.53,23.6,20.27,152.33,189.66,10.39,180.8857142857142,185.949,2022,10
2022-10-15 00:00:00,1508.71,0.41,35.64,13.77,21.46,158.49,197.68,10.13,169.36999999999992,185.107,2022,10
2022-10-15 01:00:00,1815.8,4.97,42.84,3.44,26.94,176.16,222.1,12.41,162.7614285714285,185.81733333333332,2022,10
2022-10-15 02:00:00,2510.07,23.92,47.3,0.91,37.19,213.39,274.7,17.99,166.57999999999993,188.092,2022,10
2022-10-15 03:00:00,3017.43,39.79,55.52,8.14,46.73,241.02,312.81,21.28,177.87857142857138,191.28566666666666,2022,10
2022-10-15 04:00:00,2723.69,23.47,67.17,38.98,58.17,238.75,306.83,21.28,190.1528571428571,194.24566666666666,2022,10
2022-10-15 05:00:00,2536.77,13.86,64.43,90.84,67.71,250.63,318.01,22.29,204.3957142857142,197.38333333333333,2022,10
2022-10-15 06:00:00,2136.23,6.54,49.35,165.94,75.34,256.32,318.35,20.01,219.25142857142853,200.41466666666668,2022,10
2022-10-15 07:00:00,947.95,1.68,16.62,208.85,48.16,137.29,176.97,10.64,216.2228571428571,198.63966666666667,2022,10
2022-10-15 08:00:00,774.38,1.26,12.85,205.99,39.1,110.92,144.08,9.5,206.90285714285707,194.17833333333334,2022,10
2022-10-15 09:00:00,767.71,1.3,14.57,200.27,40.53,107.76,139.87,9.75,191.81285714285704,188.1963333333333,2022,10
2022-10-15 10:00:00,1842.5,7.26,58.26,125.89,50.54,152.87,202.33,20.01,179.21999999999994,184.60399999999998,2022,10
2022-10-15 11:00:00,3417.97,19.67,112.41,48.64,59.6,223.02,297.38,30.15,176.97285714285707,183.071,2022,10
2022-10-15 12:00:00,4859.92,54.09,141.2,5.41,66.76,276.56,369.79,39.01,180.6771428571428,183.12600000000003,2022,10
2022-10-15 13:00:00,6141.66,101.92,141.2,0.03,77.25,334.85,446.0,49.14,191.8957142857142,189.72866666666667,2022,10
2022-10-15 14:00:00,6782.53,111.76,135.72,0.0,79.15,385.44,513.58,52.18,227.34571428571422,199.0496666666667,2022,10
2022-10-15 15:00:00,6622.31,91.2,124.75,0.0,72.48,403.93,536.97,47.62,269.2042857142857,209.13366666666667,2022,10
2022-10-15 16:00:00,6195.07,70.63,112.41,0.0,65.8,411.65,543.06,43.06,312.6171428571428,218.823,2022,10
2022-10-15 17:00:00,6141.66,66.16,98.71,0.0,62.94,424.98,558.71,45.6,351.48999999999995,227.89966666666666,2022,10
2022-10-15 18:00:00,5767.82,65.27,82.25,0.0,54.36,407.02,535.63,43.06,377.7757142857143,235.5546666666667,2022,10
2022-10-15 19:00:00,4646.3,53.2,68.55,0.0,39.58,340.63,447.36,31.66,386.9285714285714,240.17300000000003,2022,10
2022-10-15 20:00:00,3791.81,41.57,57.58,0.0,31.47,292.59,380.92,22.8,380.8914285714285,242.509,2022,10
2022-10-15 21:00:00,3284.45,35.32,48.67,0.0,27.18,268.81,347.37,15.96,364.2299999999999,243.78400000000002,2022,10
2022-10-15 22:00:00,3044.13,32.63,41.81,0.0,24.8,258.03,331.92,11.65,343.3871428571428,244.57699999999997,2022,10
2022-10-15 23:00:00,2910.61,33.08,36.33,0.0,23.6,252.3,323.4,9.75,320.6228571428571,245.017,2022,10
2022-10-16 00:00:00,2910.61,36.66,33.24,0.0,23.6,252.21,321.44,9.25,295.9414285714285,246.01000000000002,2022,10
2022-10-16 01:00:00,3364.56,53.64,32.22,0.0,29.8,277.31,353.3,12.92,277.41142857142853,249.0316666666667,2022,10
2022-10-16 02:00:00,4966.74,105.5,33.24,0.17,45.78,362.34,466.26,22.8,280.51285714285706,255.712,2022,10
2022-10-16 03:00:00,6622.31,164.51,43.87,1.7,58.65,445.37,573.27,31.66,302.33857142857136,265.4633333333333,2022,10
2022-10-16 04:00:00,4005.43,50.07,89.11,26.11,62.94,309.65,394.26,31.66,308.1728571428571,270.754,2022,10
2022-10-16 05:00:00,4486.08,27.49,117.9,87.98,75.34,387.8,482.88,35.46,326.7114285714285,278.603,2022,10
2022-10-16 06:00:00,4753.11,11.29,113.79,223.16,85.83,503.69,605.3,32.93,362.62428571428563,290.10966666666667,2022,10
2022-10-16 07:00:00,1575.47,2.88,35.99,263.21,82.97,223.89,271.25,13.3,358.5785714285713,291.7006666666667,2022,10
2022-10-16 08:00:00,1108.17,1.59,22.28,271.8,61.99,174.62,210.57,11.27,343.9085714285713,290.40833333333336,2022,10
2022-10-16 09:00:00,1028.06,1.37,22.28,274.66,58.65,159.56,192.0,12.03,314.93999999999994,287.69300000000004,2022,10
2022-10-16 10:00:00,2082.82,5.53,70.6,180.24,62.94,198.13,247.34,22.8,279.61999999999995,286.339,2022,10
2022-10-16 11:00:00,3685.0,12.18,131.61,82.97,69.62,265.6,337.39,33.44,273.3271428571428,286.83799999999997,2022,10
2022-10-16 12:00:00,4966.74,29.5,175.48,12.7,79.15,310.31,398.51,43.57,262.2571428571428,288.63766666666663,2022,10
2022-10-16 13:00:00,6301.88,78.68,174.11,0.04,101.09,369.53,477.64,61.3,243.09142857142848,296.379,2022,10
2022-10-16 14:00:00,7476.81,111.76,165.88,0.0,127.79,439.32,571.65,83.09,273.8671428571428,307.3256666666667,2022,10
2022-10-16 15:00:00,8010.86,126.96,154.91,0.0,143.05,488.41,639.01,99.3,318.6942857142857,320.014,2022,10
2022-10-16 16:00:00,8117.68,135.9,135.72,0.0,133.51,509.72,667.18,97.27,368.7171428571428,331.90899999999993,2022,10
2022-10-16 17:00:00,7476.81,134.11,108.3,0.0,90.6,483.17,632.36,69.92,409.43714285714276,340.5806666666667,2022,10
2022-10-16 18:00:00,6088.26,114.44,85.0,0.0,49.59,388.33,505.74,35.97,426.9699999999999,344.30633333333327,2022,10
2022-10-16 19:00:00,4165.65,72.42,72.66,0.0,25.27,259.51,334.07,15.07,419.7128571428571,341.79499999999996,2022,10
2022-10-16 20:00:00,3017.43,34.87,70.6,0.01,22.89,197.06,251.6,11.53,395.0742857142856,335.51566666666673,2022,10
2022-10-16 21:00:00,2296.45,10.28,69.23,1.56,22.89,165.5,210.37,10.77,355.95714285714286,327.56800000000004,2022,10
2022-10-16 22:00:00,1602.17,0.13,52.09,18.78,23.84,135.66,171.1,10.89,305.5642857142857,318.3683333333334,2022,10
2022-10-16 23:00:00,1468.66,0.12,43.87,18.78,23.84,133.0,167.28,10.13,251.7471428571428,308.6356666666667,2022,10
2022-10-17 00:00:00,1455.31,0.52,43.18,12.52,24.08,136.82,170.4,9.88,202.26857142857133,299.629,2022,10
2022-10-17 01:00:00,1762.39,6.09,49.35,3.22,29.56,157.28,196.21,12.92,169.2614285714285,293.51733333333334,2022,10
2022-10-17 02:00:00,2670.29,33.53,53.47,0.8,43.39,204.23,261.21,21.53,161.36428571428564,290.572,2022,10
2022-10-17 03:00:00,3631.59,69.74,58.26,5.1,57.7,245.41,319.15,29.13,168.27142857142852,289.79200000000003,2022,10
2022-10-17 04:00:00,3845.21,62.58,80.2,18.78,67.71,256.07,332.13,32.93,181.20999999999995,289.72666666666663,2022,10
2022-10-17 05:00:00,4112.24,40.68,111.04,56.51,74.39,295.27,378.55,35.97,204.0114285714285,291.159,2022,10
2022-10-17 06:00:00,4005.43,19.22,117.9,140.19,79.15,340.42,424.63,33.44,233.64285714285708,294.0993333333334,2022,10
2022-10-17 07:00:00,1028.06,3.74,31.19,183.11,51.98,102.99,131.56,12.67,228.80999999999992,288.28866666666664,2022,10
2022-10-17 08:00:00,694.27,2.07,18.68,188.83,36.24,77.96,99.55,9.88,217.47857142857134,278.8093333333333,2022,10
2022-10-17 09:00:00,660.9,1.93,19.36,185.97,35.29,73.18,93.48,9.88,198.75714285714278,266.403,2022,10
2022-10-17 10:00:00,1949.31,11.96,73.34,103.0,51.98,122.21,165.21,23.31,181.1571428571428,260.155,2022,10
2022-10-17 11:00:00,3898.62,42.02,130.24,30.4,68.66,202.22,276.66,36.98,173.46428571428564,253.969,2022,10
2022-10-17 12:00:00,5554.2,104.61,146.69,3.04,78.2,264.82,360.21,48.13,169.11428571428564,246.00666666666666,2022,10
2022-10-17 13:00:00,7156.37,168.09,149.43,0.01,94.41,343.03,462.52,65.86,169.48714285714277,249.978,2022,10
2022-10-17 14:00:00,8438.11,194.91,143.95,0.0,109.67,429.93,577.24,83.09,216.19285714285706,258.48833333333334,2022,10
2022-10-17 15:00:00,8758.54,185.97,128.87,0.0,116.35,487.24,655.63,92.21,274.6614285714285,269.411,2022,10
2022-10-17 16:00:00,8651.73,169.87,112.41,0.0,108.72,513.27,687.82,89.17,337.5314285714285,279.9156666666667,2022,10
2022-10-17 17:00:00,8117.68,151.99,97.33,0.0,86.78,501.01,666.37,74.98,391.64571428571423,287.76266666666663,2022,10
2022-10-17 18:00:00,6729.13,123.38,87.05,0.0,59.6,417.15,550.02,52.69,422.3499999999999,291.324,2022,10
2022-10-17 19:00:00,4699.71,80.47,80.2,0.0,35.29,283.36,370.48,31.16,424.9985714285713,288.45166666666665,2022,10
2022-10-17 20:00:00,3417.97,46.04,76.09,0.0,26.94,210.09,272.77,23.31,406.0071428571428,280.81066666666663,2022,10
2022-10-17 21:00:00,2643.59,21.9,71.29,0.13,24.32,175.05,225.03,19.0,369.59571428571417,270.36533333333335,2022,10
2022-10-17 22:00:00,1842.5,2.68,58.95,3.76,23.37,136.62,174.61,15.58,319.5071428571428,257.92866666666663,2022,10
2022-10-17 23:00:00,1708.98,3.07,50.04,2.1,22.65,126.07,159.16,14.95,264.19285714285706,246.02533333333335,2022,10
2022-10-18 00:00:00,1708.98,7.15,45.24,0.27,22.65,117.73,147.67,14.69,209.43857142857135,237.00533333333334,2022,10
2022-10-18 01:00:00,1976.01,16.99,45.93,0.02,28.13,125.33,160.27,17.99,167.74999999999997,232.53266666666664,2022,10
2022-10-18 02:00:00,2803.8,44.7,49.35,0.61,41.01,161.68,217.22,26.6,150.3671428571428,231.35333333333335,2022,10
2022-10-18 03:00:00,3685.0,76.89,58.26,5.05,52.93,198.88,274.68,32.42,148.7657142857142,232.466,2022,10
2022-10-18 04:00:00,3471.37,57.22,77.46,21.28,58.17,191.25,264.61,32.42,151.07999999999993,234.31900000000002,2022,10
2022-10-18 05:00:00,3391.27,33.53,97.33,60.08,61.04,207.4,281.7,32.93,161.19142857142853,236.799,2022,10
2022-10-18 06:00:00,3337.86,17.66,101.45,134.47,64.85,242.35,316.06,31.66,177.80285714285705,240.31666666666666,2022,10
2022-10-18 07:00:00,1028.06,3.91,31.87,181.67,50.07,92.43,116.33,13.17,174.18857142857135,238.155,2022,10
2022-10-18 08:00:00,741.0,2.51,21.93,185.97,40.05,72.46,89.49,10.51,166.63571428571422,233.76266666666666,2022,10
2022-10-18 09:00:00,720.98,2.4,23.65,183.11,42.44,69.54,86.1,10.51,153.47285714285707,227.90033333333332,2022,10
2022-10-18 10:00:00,2162.93,13.41,83.63,101.57,63.9,125.1,166.0,26.09,142.93285714285707,223.53466666666665,2022,10
2022-10-18 11:00:00,4272.46,45.6,143.95,29.33,88.69,212.15,284.01,42.05,145.91857142857137,220.764,2022,10
2022-10-18 12:00:00,6408.69,126.96,160.4,2.55,113.49,299.62,397.91,58.77,159.0928571428571,219.40400000000002,2022,10
2022-10-18 13:00:00,9399.41,239.61,167.25,0.01,167.85,452.94,588.72,97.27,189.1771428571428,231.069,2022,10
2022-10-18 14:00:00,12817.38,339.75,189.19,0.0,255.58,679.2,861.72,164.15,273.0014285714285,251.11033333333333,2022,10
2022-10-18 15:00:00,15808.11,407.7,216.6,0.0,331.88,894.9,1116.7,224.95,390.49285714285713,278.50100000000003,2022,10
2022-10-18 16:00:00,17089.84,407.7,235.8,0.0,339.51,1000.16,1242.45,243.19,523.4385714285714,307.76599999999996,2022,10
2022-10-18 17:00:00,16235.35,361.2,216.6,0.0,263.21,963.32,1192.34,198.6,643.1842857142856,333.136,2022,10
2022-10-18 18:00:00,12817.38,264.64,164.51,0.0,141.14,758.93,924.09,112.47,721.2957142857142,349.60633333333334,2022,10
2022-10-18 19:00:00,6782.53,111.76,112.41,0.0,51.5,391.0,465.24,38.5,734.35,351.20533333333333,2022,10
2022-10-18 20:00:00,3417.97,37.55,86.37,0.0,28.37,201.08,244.41,24.07,698.3699999999999,343.577,2022,10
2022-10-18 21:00:00,2002.72,8.49,74.71,1.45,22.41,122.42,156.38,21.03,618.8299999999999,331.41633333333334,2022,10
2022-10-18 22:00:00,1401.9,0.24,55.52,17.34,21.46,89.38,119.27,19.51,503.7557142857142,317.2866666666667,2022,10
2022-10-18 23:00:00,1241.68,0.03,41.81,27.54,22.41,81.74,111.1,19.51,372.5528571428571,303.311,2022,10
2022-10-19 00:00:00,1295.09,0.2,41.13,20.92,24.8,86.68,118.14,20.52,247.31857142857135,292.2953333333333,2022,10
2022-10-19 01:00:00,1789.09,7.93,51.41,4.74,33.86,112.48,154.06,26.09,154.96857142857135,286.5993333333334,2022,10
2022-10-19 02:00:00,2883.91,42.02,56.21,0.54,48.64,163.4,225.71,37.49,122.45428571428566,285.043,2022,10
2022-10-19 03:00:00,3524.78,69.74,61.69,5.14,56.74,184.29,254.69,41.04,120.05571428571422,285.35099999999994,2022,10
2022-10-19 04:00:00,3231.05,56.77,73.34,17.7,59.6,174.1,239.44,37.49,127.43857142857135,286.60033333333337,2022,10
2022-10-19 05:00:00,3578.19,46.94,98.71,41.48,73.43,212.51,286.92,39.52,145.02857142857138,289.4816666666667,2022,10
2022-10-19 06:00:00,3791.81,27.72,124.75,103.0,95.37,277.4,357.05,38.5,172.97999999999993,294.804,2022,10
2022-10-19 07:00:00,2002.72,8.94,72.66,185.97,102.04,186.77,230.22,20.77,187.27857142857133,296.852,2022,10
2022-10-19 08:00:00,1548.77,5.03,54.15,228.88,93.46,176.5,213.44,16.72,196.42428571428562,297.34600000000006,2022,10
2022-10-19 09:00:00,1495.36,3.58,52.78,263.21,97.27,192.03,228.5,16.72,200.51428571428565,297.11766666666665,2022,10
2022-10-19 10:00:00,2056.12,4.19,78.14,240.33,104.9,231.5,277.63,22.8,207.25857142857134,298.4593333333333,2022,10
2022-10-19 11:00:00,3177.64,4.86,132.98,171.66,119.21,295.95,359.31,32.93,224.6657142857142,301.411,2022,10
2022-10-19 12:00:00,4486.08,2.35,213.86,77.25,141.14,365.62,446.44,43.57,246.53857142857137,305.52000000000004,2022,10
2022-10-19 13:00:00,7370.0,41.57,301.6,1.35,175.48,538.52,658.46,66.88,283.84142857142854,320.38966666666664,2022,10
2022-10-19 14:00:00,11428.83,123.38,326.28,0.0,192.64,816.75,999.9,96.26,373.8385714285714,345.1993333333333,2022,10
2022-10-19 15:00:00,14099.12,166.3,329.02,0.0,188.83,1041.27,1282.05,113.49,497.37714285714276,377.5903333333333,2022,10
2022-10-19 16:00:00,13885.5,148.42,309.82,0.0,164.03,1067.94,1336.08,103.35,622.5071428571428,409.0183333333334,2022,10
2022-10-19 17:00:00,11962.89,119.81,265.96,0.0,123.98,960.33,1208.79,78.02,726.6257142857141,433.9576666666666,2022,10
2022-10-19 18:00:00,9399.41,92.98,208.38,0.0,80.11,780.39,971.69,43.06,795.8314285714285,449.98333333333335,2022,10
2022-10-19 19:00:00,5874.63,45.15,142.57,0.0,47.21,510.11,615.2,21.53,816.472857142857,451.889,2022,10
2022-10-19 20:00:00,4165.65,23.69,104.19,0.01,31.47,360.09,428.62,17.73,790.982857142857,441.252,2022,10
2022-10-19 21:00:00,3284.45,15.87,76.09,0.02,25.51,277.51,333.65,16.47,713.9485714285713,420.6723333333333,2022,10
2022-10-19 22:00:00,2616.88,14.75,56.21,0.01,23.13,218.15,269.86,14.82,596.3599999999999,394.6053333333333,2022,10
2022-10-19 23:00:00,2216.34,15.65,45.24,0.01,23.13,176.93,225.5,13.81,469.07285714285706,368.39233333333334,2022,10
2022-10-20 00:00:00,2002.72,17.43,40.78,0.02,25.99,152.81,199.06,14.44,353.71285714285705,348.18833333333333,2022,10
2022-10-20 01:00:00,2323.15,30.85,40.44,0.0,35.76,163.74,216.97,21.03,265.61999999999995,340.613,2022,10
2022-10-20 02:00:00,3417.97,68.84,44.55,0.27,53.88,212.84,285.97,35.46,223.1528571428571,341.005,2022,10
2022-10-20 03:00:00,4165.65,101.03,52.09,2.79,66.76,234.83,317.4,44.08,205.25857142857134,344.752,2022,10
2022-10-20 04:00:00,3738.4,79.57,69.23,11.62,73.43,209.86,282.3,42.56,195.59428571428566,348.76800000000003,2022,10
2022-10-20 05:00:00,3845.21,58.11,100.08,34.33,84.88,234.1,308.29,43.57,197.8728571428571,353.8466666666667,2022,10
2022-10-20 06:00:00,3685.0,29.5,119.27,92.98,96.32,262.03,332.03,39.01,210.02999999999994,359.69166666666666,2022,10
2022-10-20 07:00:00,1735.69,8.72,63.06,161.65,83.92,157.96,196.99,21.28,210.76571428571424,361.2076666666666,2022,10
2022-10-20 08:00:00,1388.55,4.92,51.41,197.41,77.25,153.53,187.21,17.99,209.3071428571428,360.8786666666666,2022,10
2022-10-20 09:00:00,1455.31,3.8,57.58,220.3,91.55,172.52,206.9,18.75,203.54714285714277,360.48633333333333,2022,10
2022-10-20 10:00:00,3284.45,11.96,138.46,123.02,119.21,278.86,341.87,33.44,209.83714285714282,363.97833333333335,2022,10
2022-10-20 11:00:00,6462.1,45.6,238.54,28.61,148.77,460.21,568.28,54.21,245.60142857142847,372.23499999999996,2022,10
2022-10-20 12:00:00,9613.04,121.59,298.86,2.19,204.09,632.73,783.99,86.13,302.54857142857134,384.07933333333335,2022,10
2022-10-20 13:00:00,11749.27,164.51,356.44,0.01,267.03,770.58,969.69,125.65,375.19857142857137,403.5396666666667,2022,10
2022-10-20 14:00:00,12069.7,148.42,361.92,0.0,251.77,849.21,1079.06,126.66,473.94857142857137,425.9633333333333,2022,10
2022-10-20 15:00:00,10894.78,102.82,320.79,0.0,204.09,863.45,1084.44,102.34,575.3657142857143,448.344,2022,10
