month,day,day_of_week,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_roll7,pm2_5_roll14,pm2_5_std7,pm2_5
11,30,2,350.81,347.34,343.21,361.0928571428571,466.7842857142858,25.55501693361361,375.29
11,30,2,375.29,350.81,347.34,366.03142857142853,466.2471428571428,37.713052306685334,447.6
11,30,2,447.6,375.29,350.81,385.5399999999999,464.0521428571428,60.41703567704223,493.01
11,30,2,493.01,447.6,375.29,406.4728571428571,455.80428571428575,67.58273613734825,488.05
11,30,2,488.05,493.01,447.6,430.58857142857136,447.3435714285714,71.26428966146509,512.02
11,30,2,512.02,488.05,493.01,459.38999999999993,442.77785714285716,72.73701602348497,548.95
11,30,2,548.95,512.02,488.05,450.5342857142856,419.5028571428571,89.90697393364712,288.82
11,30,2,288.82,548.95,512.02,430.9671428571428,396.03000000000003,119.15862868662515,238.32
11,30,2,238.32,288.82,548.95,400.0371428571428,383.03428571428566,140.33901734897933,231.09
11,30,2,231.09,238.32,288.82,373.79428571428565,379.6671428571429,137.19626341573272,309.31
11,30,2,309.31,231.09,238.32,364.39571428571423,385.4342857142857,130.13653943162603,422.26
11,30,2,422.26,309.31,231.09,362.26571428571424,396.4271428571429,127.41108466393011,497.11
11,30,2,497.11,422.26,309.31,365.7557142857142,412.5728571428572,133.5630097066767,573.38
11,30,2,573.38,497.11,422.26,418.10857142857134,434.32142857142856,166.2125708672078,655.29
11,30,2,655.29,573.38,497.11,479.4214285714285,455.1942857142857,167.98908163216944,667.51
11,30,2,667.51,655.29,573.38,525.4585714285714,462.7478571428572,127.98632406479814,553.35
11,30,2,553.35,667.51,655.29,552.39,463.09214285714285,88.74027176729695,497.83
11,30,2,497.83,553.35,667.51,552.6414285714285,458.5185714285714,88.31158142784048,424.02
11,30,2,424.02,497.83,553.35,529.2557142857142,445.76071428571424,121.06750924686014,333.41
11,30,2,333.41,424.02,497.83,488.48142857142847,427.11857142857144,148.65111463071173,287.96
11,30,2,287.96,333.41,424.02,433.9171428571428,426.0128571428572,147.31079907396585,273.34
11,30,2,273.34,287.96,333.41,376.92999999999995,428.17571428571426,115.63896603942676,268.6
11,30,2,268.6,273.34,287.96,336.7585714285714,431.10857142857145,90.17838717945055,272.15
12,1,3,272.15,268.6,273.34,306.182857142857,429.28642857142853,56.434821022227176,283.8
12,1,3,283.8,272.15,268.6,290.36857142857133,421.50500000000005,24.23509605827324,313.32
12,1,3,313.32,283.8,272.15,296.38,412.8178571428571,38.00037587535149,375.49
12,1,3,375.49,313.32,283.8,315.83142857142855,402.15642857142853,60.912883264710985,424.12
12,1,3,424.12,375.49,313.32,339.10857142857134,386.5128571428571,72.07847030114857,436.28
12,1,3,436.28,424.12,375.49,365.20571428571424,371.0678571428572,75.29428926046901,451.28
12,1,3,451.28,436.28,424.12,391.0414285714285,363.90000000000003,68.78888195743099,453.0
12,1,3,453.0,451.28,436.28,385.45142857142855,345.81714285714287,79.68332749674423,244.67
12,1,3,244.67,453.0,451.28,368.0328571428571,329.20071428571424,106.79391738520161,191.39
12,1,3,191.39,244.67,453.0,339.8814285714285,318.1307142857143,128.30676695958095,178.43
12,1,3,178.43,191.39,244.67,313.8057142857142,314.81857142857143,126.87344519338691,241.59
12,1,3,241.59,178.43,191.39,299.4285714285714,319.26857142857136,115.91023558895489,335.64
12,1,3,335.64,241.59,178.43,290.36857142857133,327.7871428571429,103.92126208956019,387.86
12,1,3,387.86,335.64,241.59,289.08285714285705,340.0621428571429,101.60367049051035,444.0
12,1,3,444.0,387.86,335.64,329.0285714285714,357.24000000000007,131.73212256047086,524.29
12,1,3,524.29,444.0,387.86,384.3385714285714,376.18571428571425,144.9294641574079,578.56
12,1,3,578.56,524.29,444.0,444.8199999999999,392.3507142857143,132.4842180538275,601.8
12,1,3,601.8,578.56,524.29,501.45714285714286,407.63142857142856,114.66868690773187,638.05
12,1,3,638.05,601.8,578.56,543.8771428571428,421.65285714285716,96.60497791078518,632.58
12,1,3,632.58,638.05,601.8,568.0957142857143,429.23214285714283,67.98358205163788,557.39
12,1,3,557.39,632.58,638.05,573.7814285714286,431.4321428571428,56.58376428758266,483.8
12,1,3,483.8,557.39,632.58,560.7399999999999,444.8842857142857,76.80038129245874,433.0
12,1,3,433.0,483.8,557.39,535.1742857142857,459.75642857142856,97.0078161553932,399.6
12,1,3,399.6,433.0,483.8,503.1757142857142,473.9978571428571,107.71897927124397,377.81
12,2,4,377.81,399.6,433.0,464.2671428571428,482.8621428571428,99.778405431621,365.69
12,2,4,365.69,377.81,399.6,425.3057142857142,484.5914285714286,72.66607710552188,359.85
12,2,4,359.85,365.69,377.81,405.4099999999999,486.7528571428571,43.811437623840106,418.12
12,2,4,418.12,359.85,365.69,402.9114285714285,488.34642857142853,38.80886987472523,466.31
12,2,4,466.31,418.12,359.85,407.87428571428563,484.3071428571428,45.02181354897926,467.74
12,2,4,467.74,466.31,418.12,419.9357142857142,477.555,53.03248182550333,484.03
12,2,4,484.03,467.74,466.31,440.4699999999999,471.8228571428572,61.20178891721633,521.55
12,2,4,521.55,484.03,467.74,427.76285714285706,446.015,84.221056297166,276.74
12,2,4,276.74,521.55,484.03,410.1442857142857,417.72499999999997,109.80884433978459,236.52
12,2,4,236.52,276.74,521.55,382.34857142857135,393.87928571428574,130.18800321440307,223.55
12,2,4,223.55,236.52,276.74,357.4671428571428,380.18928571428575,128.09369197509557,292.14
12,2,4,292.14,223.55,236.52,349.33571428571423,378.605,121.56722898012413,410.82
12,2,4,410.82,292.14,223.55,353.7028571428571,386.81928571428574,127.61124358957304,514.6
12,2,4,514.6,410.82,292.14,375.5228571428571,407.99642857142857,167.81857413233672,674.29
12,2,4,674.29,514.6,410.82,466.7685714285714,447.2657142857143,255.7577127171074,915.46
12,2,4,915.46,674.29,514.6,594.8942857142856,502.5192857142857,333.90161025154055,1133.4
12,2,4,1133.4,915.46,674.29,740.2842857142857,561.3164285714286,365.3518533257648,1241.28
12,2,4,1241.28,1133.4,915.46,877.5885714285713,617.5278571428571,349.10495902276284,1253.27
12,2,4,1253.27,1241.28,1133.4,983.2428571428571,666.2892857142858,291.450114125571,1150.4
12,2,4,1150.4,1253.27,1241.28,1044.3114285714285,699.0071428571429,210.40503577849796,942.08
12,2,4,942.08,1150.4,1253.27,1052.7085714285713,714.1157142857144,193.6850793107658,733.07
12,2,4,733.07,942.08,1150.4,1002.4328571428571,734.6007142857144,267.03571294955094,563.53
12,2,4,563.53,733.07,942.08,904.4128571428571,749.6535714285716,329.5596804684628,447.26
12,2,4,447.26,563.53,733.07,781.42,760.8521428571429,343.25650438119817,380.33
12,3,5,380.33,447.26,563.53,651.8542857142857,764.7214285714286,304.4441755536988,346.31
12,3,5,346.31,380.33,447.26,539.0342857142857,761.1385714285715,224.8204291471419,360.66
12,3,5,360.66,346.31,380.33,468.14857142857136,756.2299999999999,138.03606647401818,445.88
12,3,5,445.88,360.66,346.31,438.88999999999993,745.7992857142857,83.42791938754041,528.26
12,3,5,528.26,445.88,360.66,418.7942857142857,710.6135714285714,62.79102055155207,422.86
12,3,5,422.86,528.26,445.88,417.1971428571428,660.8050000000001,62.08450765268956,436.08
12,3,5,436.08,422.86,528.26,431.5499999999999,606.4849999999999,63.73254296930231,480.8
12,3,5,480.8,436.08,422.86,408.92999999999995,530.3921428571429,110.19280844653173,187.97
12,3,5,187.97,480.8,436.08,380.91285714285704,459.9735714285715,144.19690666056945,164.54
12,3,5,164.54,187.97,480.8,341.3357142857143,404.7421428571428,160.4920573171946,168.84
12,3,5,168.84,164.54,187.97,299.52428571428567,369.20714285714286,140.565771302639,235.58
12,3,5,235.58,168.84,164.54,286.92142857142846,352.85785714285714,131.3151471877996,334.64
12,3,5,334.64,235.58,168.84,282.8914285714285,350.0442857142857,126.31217840844492,407.87
12,3,5,407.87,334.64,235.58,283.68428571428564,357.6171428571429,127.77048809710531,486.35
12,3,5,486.35,407.87,334.64,335.38999999999993,372.15999999999997,153.27117906943323,549.91
12,3,5,549.91,486.35,407.87,390.3299999999999,385.62142857142857,150.72839325533226,549.12
12,3,5,549.12,549.91,486.35,440.1585714285714,390.7471428571429,119.78042514375899,517.64
12,3,5,517.64,549.12,549.91,479.5799999999999,389.5521428571429,80.04920070390342,511.53
12,3,5,511.53,517.64,549.12,501.99571428571426,394.4585714285714,48.41775633558247,491.55
12,3,5,491.55,511.53,517.64,503.2171428571428,393.05428571428575,45.67782894515961,416.42
12,3,5,416.42,491.55,511.53,483.9257142857142,383.80499999999995,73.82970198530238,351.31
12,3,5,351.31,416.42,491.55,449.2228571428571,392.3064285714286,92.4006244052321,306.99
12,3,5,306.99,351.31,416.42,407.8971428571428,399.1135714285714,104.21050582263884,259.84
12,3,5,259.84,306.99,351.31,369.07285714285706,404.6157142857143,107.09575259463081,245.87
12,4,6,245.87,259.84,306.99,331.4057142857142,405.4928571428572,94.23713437514466,247.86
12,4,6,247.86,245.87,259.84,299.41142857142853,400.7035714285715,63.95915087736444,267.59
12,4,6,267.59,247.86,245.87,285.0528571428571,394.13500000000005,40.17182873371165,315.91
12,4,6,315.91,267.59,247.86,284.0871428571428,384.00642857142856,38.35367810015963,344.55
12,4,6,344.55,315.91,267.59,288.65428571428566,368.93857142857144,43.14028622110915,338.96
12,4,6,338.96,344.55,315.91,301.6785714285714,354.78785714285715,46.61375634888763,351.01
12,4,6,351.01,338.96,344.55,319.98142857142847,344.52714285714285,46.19963507381201,373.99
12,4,6,373.99,351.01,338.96,318.5114285714285,324.9585714285714,48.95823813163017,237.57
12,4,6,237.57,373.99,351.01,308.66142857142853,304.0364285714286,65.16448992833524,198.64
12,4,6,198.64,237.57,373.99,289.08571428571423,287.0692857142857,81.2267215590979,178.88
12,4,6,178.88,198.64,237.57,270.88999999999993,277.4885714285714,80.99715879791412,217.18
12,4,6,217.18,178.88,198.64,263.9928571428571,276.3235714285714,76.14499714674234,290.68
12,4,6,290.68,217.18,178.88,262.5714285714285,282.125,74.3209051856896,341.06
12,4,6,341.06,290.68,217.18,264.2399999999999,292.1107142857143,77.310254817852,385.67
12,4,6,385.67,341.06,290.68,292.2328571428571,305.3721428571429,98.59046788175804,433.52
12,4,6,433.52,385.67,341.06,327.43285714285713,318.04714285714283,103.47109269651358,445.04
12,4,6,445.04,433.52,385.67,354.3871428571428,321.7364285714286,80.30577370573722,367.56
12,4,6,367.56,445.04,433.52,377.4214285714285,324.1557142857143,52.807565249875466,378.42
12,4,6,378.42,367.56,445.04,389.8314285714285,326.9121428571429,36.80968641929023,377.55
12,4,6,377.55,378.42,367.56,390.46428571428567,326.51785714285717,35.85718099031478,345.49
12,4,6,345.49,377.55,378.42,381.67714285714277,322.9585714285714,43.86950448557991,324.16
12,4,6,324.16,345.49,377.55,363.3499999999999,327.79142857142864,45.37344157104301,305.23
12,4,6,305.23,324.16,345.49,341.2428571428571,334.33785714285716,35.580711869547855,290.29
12,4,6,290.29,305.23,324.16,330.0571428571428,342.22214285714284,38.14382069410222,289.26
12,5,0,289.26,290.29,305.23,319.0357142857142,348.2285714285714,32.58101894108127,301.27
12,5,0,301.27,289.26,290.29,315.56428571428563,352.6978571428572,25.9212807407178,353.25
12,5,0,353.25,301.27,289.26,333.2914285714285,361.8778571428571,64.10539172035374,469.58
12,5,0,469.58,353.25,301.27,362.55999999999995,372.11857142857144,97.37777193316508,529.04
12,5,0,529.04,469.58,353.25,380.7857142857142,372.0678571428572,96.79676283450226,432.81
12,5,0,432.81,529.04,469.58,403.1685714285714,372.2057142857143,90.27884496170603,446.97
12,5,0,446.97,432.81,529.04,431.62428571428563,380.84071428571434,79.08991167381615,488.45
12,5,0,488.45,446.97,432.81,431.8814285714285,375.4585714285714,78.59684735589795,303.07
12,5,0,303.07,488.45,446.97,416.28857142857134,365.9264285714285,103.63541020143505,244.1
12,5,0,244.1,303.07,488.45,382.75142857142845,358.0214285714286,120.18005650253771,234.82
12,5,0,234.82,244.1,303.07,352.6585714285714,357.6092857142857,102.52029302022726,318.39
12,5,0,318.39,234.82,244.1,353.0585714285714,366.92214285714283,102.88993381742091,435.61
12,5,0,435.61,318.39,234.82,362.35999999999996,382.7642857142857,115.02236970839272,512.08
12,5,0,512.08,435.61,318.39,376.8828571428571,404.25357142857143,137.76541289625996,590.11
12,5,0,590.11,512.08,435.61,431.39285714285705,431.63714285714286,174.32851858051453,684.64
12,5,0,684.64,590.11,512.08,500.4671428571428,458.3778571428571,183.3101659041579,727.62
12,5,0,727.62,684.64,590.11,568.332857142857,475.5421428571429,154.19725221441644,709.88
12,5,0,709.88,727.62,684.64,619.7971428571428,486.2278571428572,110.91812336348008,678.64
12,5,0,678.64,709.88,727.62,642.262857142857,497.6607142857143,78.61741722084307,592.87
12,5,0,592.87,678.64,709.88,634.2671428571429,498.31357142857144,95.16825411068618,456.11
12,5,0,456.11,592.87,678.64,604.6657142857142,490.7742857142857,135.05792261805598,382.9
12,5,0,382.9,456.11,592.87,555.7657142857142,493.5792857142857,160.7919353136374,342.34
12,5,0,342.34,382.9,456.11,495.7642857142857,498.1157142857143,164.30177609682679,307.61
12,5,0,307.61,342.34,382.9,435.24571428571426,501.7892857142857,149.6571950444481,286.25
12,6,1,286.25,307.61,342.34,377.66285714285715,498.73,113.60157506453675,275.56
12,6,1,275.56,286.25,307.61,332.5699999999999,487.4164285714286,67.04848991588736,277.22
12,6,1,277.22,275.56,286.25,309.7671428571428,472.01714285714286,39.52392259307989,296.49
12,6,1,296.49,277.22,275.56,297.8242857142856,451.245,22.860322874047753,299.3
12,6,1,299.3,296.49,277.22,288.4614285714285,422.11357142857145,12.795157194033413,276.8
12,6,1,276.8,299.3,296.49,283.7485714285714,389.75642857142856,10.422223736805824,274.62
12,6,1,274.62,276.8,299.3,283.0485714285714,359.1471428571428,10.390720906336295,281.35
12,6,1,281.35,274.62,276.8,279.28,328.4714285714286,16.5297156660665,249.18
12,6,1,249.18,281.35,274.62,273.2485714285714,302.9092857142858,23.59808214566182,235.0
12,6,1,235.0,249.18,281.35,262.66999999999996,286.2185714285714,27.686400392028577,222.44
12,6,1,222.44,235.0,249.18,250.93571428571423,274.38,26.971495977034408,217.16
12,6,1,217.16,222.44,235.0,243.03571428571422,265.74857142857144,26.221491094886396,221.5
12,6,1,221.5,217.16,222.44,234.89571428571426,259.32214285714286,23.483886572979443,217.64
12,6,1,217.64,221.5,217.16,225.95999999999995,254.50428571428571,11.910079764685124,218.8
12,6,1,218.8,217.64,221.5,221.7514285714285,250.5157142857143,6.1493181969132955,219.72
12,6,1,219.72,218.8,217.64,218.65857142857135,245.95357142857142,3.027201285053859,213.35
12,6,1,213.35,219.72,218.8,216.66571428571424,239.66785714285717,4.402347317733136,208.49
12,6,1,208.49,213.35,219.72,215.87714285714281,233.40642857142856,4.777456486184167,211.64
12,6,1,211.64,208.49,213.35,214.28285714285707,228.65928571428574,4.438388274744342,210.34
12,6,1,210.34,211.64,208.49,212.43285714285707,223.66428571428568,5.400474406080182,204.69
12,6,1,204.69,210.34,211.64,210.95857142857136,218.4592857142857,4.740968356104982,208.48
12,6,1,208.48,204.69,210.34,210.28142857142848,216.01642857142858,3.441421356589576,214.98
12,6,1,214.98,208.48,204.69,211.10857142857137,214.88357142857143,4.749197927396609,219.14
12,6,1,219.14,214.98,208.48,212.94428571428563,214.805,5.909957295894518,221.34
12,7,2,221.34,219.14,214.98,214.3571428571428,215.11714285714285,6.67839480294886,221.53
12,7,2,221.53,221.34,219.14,216.6371428571428,215.45999999999998,7.721305404142958,226.3
12,7,2,226.3,221.53,221.34,221.22428571428563,216.82857142857142,8.890301564398012,236.8
12,7,2,236.8,226.3,221.53,225.77999999999994,218.36928571428572,9.425891646655765,240.37
12,7,2,240.37,236.8,226.3,228.99285714285705,219.63714285714286,8.952127706715423,237.47
12,7,2,237.47,240.37,236.8,230.88857142857137,220.99857142857144,7.85584162392503,232.41
12,7,2,232.41,237.47,240.37,230.8514285714285,221.89785714285713,7.908947314288615,221.08
12,7,2,221.08,232.41,237.47,222.89428571428564,218.62571428571428,26.054407725103484,165.83
12,7,2,165.83,221.08,232.41,212.22857142857134,214.43285714285716,37.28776628181043,151.64
12,7,2,151.64,165.83,221.08,199.2371428571428,210.2307142857143,42.74314124875205,145.86
12,7,2,145.86,151.64,165.83,184.1071428571428,204.94357142857143,44.46647565463391,134.46
12,7,2,134.46,145.86,151.64,169.09999999999994,199.04642857142858,41.05092487794489,132.42
12,7,2,132.42,134.46,145.86,155.7771428571428,193.33285714285716,30.976946650870985,139.15
12,7,2,139.15,132.42,134.46,146.41999999999993,188.6357142857143,12.111359681503389,155.58
12,7,2,155.58,139.15,132.42,147.6371428571428,185.26571428571427,14.566382202784572,174.35
12,7,2,174.35,155.58,139.15,152.6114285714285,182.42000000000002,20.780855314939295,186.46
12,7,2,186.46,174.35,155.58,159.48428571428568,179.3607142857143,25.577855563738474,193.97
12,7,2,193.97,186.46,174.35,168.9071428571428,176.5071428571429,26.936178715825054,200.42
12,7,2,200.42,193.97,186.46,178.09857142857138,173.5992857142857,23.117237023925718,196.76
12,7,2,196.76,200.42,193.97,184.92142857142852,170.3492857142857,15.498549855400702,186.91
12,7,2,186.91,196.76,200.42,189.81714285714276,168.1185714285714,8.532541071927856,189.85
12,7,2,189.85,186.91,196.76,193.08428571428564,170.3607142857143,5.441748668644767,197.22
12,7,2,197.22,189.85,186.91,195.68285714285707,174.14714285714285,6.0593226087947345,204.65
12,7,2,204.65,197.22,189.85,198.3799999999999,178.93214285714288,8.766861848342252,212.85
12,8,3,212.85,204.65,197.22,201.04428571428565,184.9757142857143,11.799525212454075,219.07
12,8,3,219.07,212.85,204.65,206.15857142857138,192.12857142857143,16.46798148793418,232.56
12,8,3,232.56,219.07,212.85,217.0728571428571,200.99714285714285,24.79614668607575,263.31
12,8,3,263.31,232.56,219.07,231.48999999999992,210.65357142857144,33.97131191659345,290.77
12,8,3,290.77,263.31,232.56,246.8657142857142,219.975,39.74222936926413,304.85
12,8,3,304.85,290.77,263.31,262.3614285714285,229.02214285714285,41.639949739244074,313.12
12,8,3,313.12,304.85,290.77,275.8842857142857,237.13214285714284,38.10129212908374,307.51
12,8,3,307.51,313.12,304.85,273.47428571428566,237.2592857142857,42.56584110025847,202.2
12,8,3,202.2,307.51,313.12,264.4014285714285,235.28,57.045801022395736,169.05
12,8,3,169.05,202.2,307.51,249.77142857142852,233.4221428571429,69.20794352977225,160.9
12,8,3,160.9,169.05,202.2,235.1457142857142,233.31785714285715,69.91405792284723,188.39
12,8,3,188.39,160.9,169.05,226.11999999999995,236.49285714285716,63.168408771060854,241.67
12,8,3,241.67,188.39,160.9,222.37142857142848,242.36642857142854,57.68579011293477,286.88
12,8,3,286.88,241.67,188.39,227.28428571428566,251.5842857142857,66.87731574985594,341.9
12,8,3,341.9,286.88,241.67,254.95857142857136,264.21642857142854,90.63035941460306,395.92
12,8,3,395.92,341.9,286.88,291.7771428571428,278.0892857142857,101.60072386787978,426.78
12,8,3,426.78,395.92,341.9,335.33857142857136,292.555,101.50420901430579,465.83
12,8,3,465.83,426.78,395.92,384.1514285714285,309.6485714285714,101.21767211124609,530.08
12,8,3,530.08,465.83,426.78,426.3242857142856,326.22214285714284,93.13548622967853,536.88
12,8,3,536.88,530.08,465.83,453.3185714285713,337.84499999999997,70.6535793923623,475.84
12,8,3,475.84,536.88,530.08,463.9014285714285,345.59285714285716,54.99645819765253,415.98
12,8,3,415.98,475.84,536.88,458.58571428571423,356.7721428571429,63.76209267194111,358.71
12,8,3,358.71,415.98,475.84,440.35428571428565,366.0657142857143,88.00746821665341,299.16
12,8,3,299.16,358.71,415.98,414.4828571428571,374.9107142857143,104.36832002006211,284.73
12,9,4,284.73,299.16,358.71,378.9914285714285,381.57142857142856,100.6839213295072,281.64
12,11,6,281.64,284.73,299.16,324.7242857142856,375.5242857142857,103.72721128954356,157.01
12,11,6,157.01,281.64,284.73,283.2928571428571,368.30571428571426,90.36823256622782,185.82
12,11,6,185.82,157.01,281.64,252.53285714285707,358.21714285714285,72.56901627974983,200.66
12,11,6,200.66,185.82,157.01,230.03857142857137,344.3121428571429,56.87994415978439,201.25
12,11,6,201.25,200.66,185.82,216.11857142857136,328.2364285714286,48.442015313364415,201.72
12,11,6,201.72,201.25,200.66,202.57714285714277,308.53000000000003,38.24040302887443,189.94
12,11,6,189.94,201.72,201.25,181.84428571428563,280.41785714285714,25.42617736191154,136.51
12,11,6,136.51,189.94,201.72,176.10428571428565,250.41428571428568,34.78128177491546,116.83
12,11,6,116.83,136.51,189.94,165.84857142857138,224.5707142857143,41.39442290478735,114.03
12,11,6,114.03,116.83,136.51,155.4714285714285,204.00214285714287,40.303761374761876,128.02
12,11,6,128.02,114.03,116.83,147.92999999999992,188.98428571428573,34.88488115695282,148.46
12,11,6,148.46,128.02,114.03,141.64428571428564,178.88142857142856,26.544422425552398,157.72
12,11,6,157.72,148.46,128.02,138.30999999999992,170.4435714285714,20.166505233548772,166.6
12,11,6,166.6,157.72,148.46,143.74857142857135,162.79642857142858,24.308277347859278,174.58
12,11,6,174.58,166.6,157.72,151.8828571428571,163.99357142857144,23.30545194750721,173.77
12,11,6,173.77,174.58,166.6,159.50285714285707,162.6757142857143,16.63042664748999,167.37
12,11,6,167.37,173.77,174.58,163.99142857142851,159.73142857142858,9.373982484536082,159.44
12,11,6,159.44,167.37,173.77,162.08857142857138,155.0092857142857,13.497301494017055,135.14
12,11,6,135.14,159.44,167.37,154.68857142857135,148.16642857142855,25.316552180087307,105.92
12,11,6,105.92,135.14,159.44,144.75285714285707,141.53142857142856,32.49323196930281,97.05
12,11,6,97.05,105.92,135.14,133.2928571428571,138.5207142857143,34.31549976047203,94.36
12,11,6,94.36,97.05,105.92,121.55142857142849,136.71714285714285,32.15031489146745,91.58
12,11,6,91.58,94.36,97.05,110.39714285714278,134.95,26.684540289794935,89.29
12,12,0,89.29,91.58,94.36,100.65857142857136,132.325,16.17176286887862,91.27
12,12,0,91.27,89.29,91.58,96.3914285714285,129.23999999999998,6.7576165142689675,105.27
12,12,0,105.27,91.27,89.29,100.81571428571421,127.75214285714284,16.764609407109827,136.89
12,12,0,136.89,105.27,91.27,109.7414285714285,127.24714285714286,27.573601160419397,159.53
12,12,0,159.53,136.89,105.27,120.29428571428564,126.79357142857144,34.07493206507631,168.23
12,12,0,168.23,159.53,136.89,131.7771428571428,126.66428571428571,36.25936601501689,171.96
12,12,0,171.96,168.23,159.53,142.40857142857135,126.40285714285713,32.434058451270865,163.71
12,12,0,163.71,171.96,168.23,147.79857142857136,124.22857142857141,24.742273156558852,129.0
12,12,0,129.0,163.71,171.96,151.3471428571428,123.86928571428572,18.659850583831194,130.11
12,12,0,130.11,129.0,163.71,150.69999999999996,125.75785714285713,19.311961750895478,132.36
12,12,0,132.36,130.11,129.0,147.1928571428571,128.46714285714285,19.667063595707003,134.98
12,12,0,134.98,132.36,130.11,144.40285714285707,132.34857142857143,17.445064931882357,148.7
12,12,0,148.7,134.98,132.36,142.48428571428565,137.13071428571428,14.378197449825487,158.53
12,12,0,158.53,148.7,134.98,144.4314285714285,143.42,18.157852689321913,177.34
12,12,0,177.34,158.53,148.7,155.0514285714285,151.42499999999998,27.144200380322232,203.34
12,12,0,203.34,177.34,158.53,168.2914285714285,159.8192857142857,34.545143618465126,222.79
12,12,0,222.79,203.34,177.34,182.17999999999992,166.44000000000003,37.13752863795098,229.58
12,12,0,229.58,222.79,203.34,194.11857142857136,170.65571428571428,32.589381414099336,218.55
12,12,0,218.55,229.58,222.79,198.5571428571428,171.48,27.01090873105605,179.77
12,12,0,179.77,218.55,229.58,195.12857142857135,168.80642857142857,33.64657557048424,134.53
12,12,0,134.53,179.77,218.55,186.39142857142852,165.41142857142856,45.04559224778451,116.18
12,12,0,116.18,134.53,179.77,172.92142857142852,163.98642857142858,52.59751021629923,109.05
12,12,0,109.05,116.18,134.53,156.22428571428563,162.25785714285715,52.67998287053122,105.91
12,12,0,105.91,109.05,116.18,138.79428571428565,160.48714285714286,43.7999771146003,107.57
12,13,1,107.57,105.91,109.05,124.34571428571421,159.23214285714286,26.285652523247037,117.41
12,13,1,117.41,107.57,105.91,119.1114285714285,158.83428571428573,14.34588724875007,143.13
12,13,1,143.13,117.41,107.57,126.31999999999994,160.7242857142857,28.79043880645302,184.99
12,13,1,184.99,143.13,117.41,139.7657142857142,163.07857142857142,42.14587044111805,210.3
12,13,1,210.3,184.99,143.13,153.74857142857135,163.335,46.29001059574037,206.93
12,13,1,206.93,210.3,184.99,166.93428571428564,161.57928571428573,43.4508127492774,198.21
12,13,1,198.21,206.93,210.3,176.64142857142852,157.71785714285716,34.683892721074805,175.52
12,13,1,175.52,198.21,206.93,178.02857142857138,151.18714285714285,32.01139142483014,127.12
12,13,1,127.12,175.52,198.21,172.29285714285712,145.70214285714286,41.49791951183633,102.98
12,13,1,102.98,127.12,175.52,158.17571428571424,142.24785714285716,51.950837291033665,86.17
12,13,1,86.17,102.98,127.12,138.68428571428566,139.225,54.65974291230709,73.86
12,13,1,73.86,86.17,102.98,119.82857142857138,136.78857142857143,49.738006403090175,74.94
12,13,1,74.94,73.86,86.17,103.30857142857137,135.12142857142857,36.91746579809998,82.57
12,13,1,82.57,74.94,73.86,92.33999999999995,134.4907142857143,18.892724349200208,98.74
12,13,1,98.74,82.57,74.94,90.63999999999992,134.33428571428573,15.466233111789052,115.22
12,13,1,115.22,98.74,82.57,93.34285714285708,132.81785714285715,19.187670272279462,121.9
12,13,1,121.9,115.22,98.74,98.41857142857135,128.29714285714286,21.53035719522309,121.7
12,13,1,121.7,121.9,115.22,104.80999999999993,121.74714285714286,19.57699244865847,118.6
12,13,1,118.6,121.7,121.9,109.32571428571421,114.57714285714285,14.53513428121373,106.55
12,13,1,106.55,118.6,121.7,110.36857142857136,106.83857142857143,12.4007021691192,89.87
12,13,1,89.87,106.55,118.6,108.04428571428564,100.19214285714285,15.95804379948404,82.47
12,13,1,82.47,89.87,106.55,102.98857142857138,96.81428571428572,18.67970505532362,79.83
12,13,1,79.83,82.47,89.87,96.89571428571422,95.11928571428572,18.43730625406756,79.25
12,13,1,79.25,79.83,82.47,90.97999999999993,94.69928571428571,15.5731232149559,80.29
12,14,2,80.29,79.25,79.83,85.79857142857136,95.30428571428571,9.824804372297988,82.33
12,14,2,82.33,80.29,79.25,83.41285714285708,96.36928571428572,4.566390676570996,89.85
12,14,2,89.85,82.33,80.29,85.73857142857138,98.05357142857143,9.682732790243627,106.15
12,14,2,106.15,89.85,82.33,91.03285714285708,99.53857142857143,15.798221117509465,119.53
12,14,2,119.53,106.15,89.85,97.35857142857137,100.17357142857144,19.087489295886016,124.11
12,14,2,124.11,119.53,106.15,103.65428571428563,100.27499999999999,19.38477397098717,123.32
12,14,2,123.32,124.11,119.53,108.35285714285708,99.66642857142857,16.557627360555372,113.18
12,14,2,113.18,123.32,124.11,110.18571428571421,97.99214285714285,13.65208757808046,95.16
12,14,2,95.16,113.18,123.32,109.68571428571423,96.54928571428572,14.55522226692468,86.35
12,14,2,86.35,95.16,113.18,105.75285714285708,95.74571428571427,18.77690399962194,78.62
12,14,2,78.62,86.35,95.16,101.01857142857136,96.02571428571427,18.90171546766467,86.39
12,14,2,86.39,78.62,86.35,98.07714285714279,97.71785714285714,16.104492866206744,103.52
12,14,2,103.52,86.39,78.62,97.12857142857138,100.39142857142858,14.483865078789002,116.68
12,14,2,116.68,103.52,86.39,100.86714285714278,104.61,21.15756894851179,139.35
12,14,2,139.35,116.68,103.52,110.89857142857136,110.54214285714286,31.913389785801964,165.38
12,14,2,165.38,139.35,116.68,124.25428571428564,116.97,38.75661055750632,179.84
12,14,2,179.84,165.38,139.35,139.2371428571428,122.495,38.44609590683561,183.5
